"ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","trimester","avg_d_mbps","avg_u_mbps","avg_d_mbps_winsorized","avg_u_mbps_winsorized","tests","college","clinic","university","school","hospital","avg_d_mbps_change","avg_u_mbps_change"
"CO","Colombia","CO05","Antioquia","CO05129","Caldas",4,17.6866307692308,7.85310769230769,17.6866307692308,7.64523415384615,3598,1,0,0,1,2,0.144846970721099,0.247292948307669
"CO","Colombia","CO05","Antioquia","CO05134","Campamento",1,2.528,0.712,2.528,0.712,10,0,0,0,3,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05134","Campamento",4,6.896,6.9955,6.896,6.9955,35,0,0,0,3,2,1.72784810126582,8.8251404494382
"CO","Colombia","CO05","Antioquia","CO05138","Canasgordas",1,4.311,0.753,4.311,0.753,4,0,0,0,3,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05138","Canasgordas",4,3.4262,0.6206,3.4262,0.6206,20,0,0,0,3,2,-0.20524240315472,-0.175830013280212
"CO","Colombia","CO05","Antioquia","CO05142","Caracoli",1,6.50333333333333,0.705333333333333,6.50333333333333,0.705333333333333,34,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05142","Caracoli",4,8.0875,2.48475,8.0875,2.48475,78,0,0,0,2,1,0.243593029215787,2.52280245746692
"CO","Colombia","CO05","Antioquia","CO05145","Caramanta",1,4.84125,0.85525,4.84125,0.85525,38,1,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05145","Caramanta",4,7.47833333333333,4.88833333333333,7.47833333333333,4.88833333333333,113,1,0,0,1,1,0.544711248816594,4.71567767709247
"CO","Colombia","CO05","Antioquia","CO05147","Carepa",1,11.5426666666667,7.57948148148148,11.5426666666667,7.57948148148148,701,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05147","Carepa",4,9.88087096774194,6.82038709677419,9.88087096774194,6.82038709677419,928,0,0,0,1,1,-0.143969824903956,-0.100151228888406
"CO","Colombia","CO05","Antioquia","CO05148","El Carmen de Viboral",1,12.7457133333333,8.82396,12.5655954666667,8.82396,3172,1,1,2,18,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05148","El Carmen de Viboral",4,12.867801242236,9.58773291925466,12.7416355279503,9.58773291925466,4280,1,1,2,18,1,0.014009687145399,0.0865567068815656
"CO","Colombia","CO05","Antioquia","CO05150","Carolina",1,10.147,1.701,10.147,1.701,13,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05150","Carolina",4,7.9205,5.384,7.9205,5.384,11,0,0,0,1,1,-0.219424460431655,2.16519694297472
"CO","Colombia","CO05","Antioquia","CO05154","Caucasia",1,9.61566666666667,3.56664102564103,9.61566666666667,3.56664102564103,1703,0,1,0,8,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05154","Caucasia",4,8.9495,3.25987037037037,8.9495,3.25987037037037,2974,0,1,0,8,2,-0.0692793011404997,-0.0860110824344931
"CO","Colombia","CO05","Antioquia","CO05172","Chigorodo",1,12.3599642857143,5.46435714285714,12.3599642857143,5.46435714285714,979,0,0,0,13,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05172","Chigorodo",4,9.34294285714286,5.05825714285714,9.34294285714286,5.05825714285714,923,0,0,0,13,1,-0.244096290153404,-0.074317982771467
"CO","Colombia","CO05","Antioquia","CO05190","Cisneros",1,8.82972727272727,2.28754545454545,8.82972727272727,2.28754545454545,109,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05190","Cisneros",4,5.26455555555556,0.760444444444444,5.26455555555556,0.760444444444444,206,0,0,0,0,1,-0.403769177354277,-0.667571875814136
"CO","Colombia","CO05","Antioquia","CO05197","Cocorna",1,9.24138461538462,3.11123076923077,9.24138461538462,3.11123076923077,105,0,0,0,3,3,NA,NA
"CO","Colombia","CO05","Antioquia","CO05197","Cocorna",4,4.0562962962963,2.854,4.0562962962963,2.854,287,0,0,0,3,3,-0.561072667666751,-0.0826781387529051
"CO","Colombia","CO05","Antioquia","CO05206","Concepcion",1,16.25425,4.09,16.25425,4.09,42,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05206","Concepcion",4,13.907375,3.853875,13.907375,3.853875,32,0,0,0,1,1,-0.144385314610025,-0.0577322738386308
"CO","Colombia","CO05","Antioquia","CO05209","Concordia",1,2.6616,0.6568,2.6616,0.6568,36,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05209","Concordia",4,6.347,1.05233333333333,6.347,1.05233333333333,21,0,0,0,1,1,1.3846558461076,0.602212748680471
"CO","Colombia","CO05","Antioquia","CO05212","Copacabana",1,16.8790384615385,10.5238653846154,16.0857819230769,10.2173771153846,3209,0,0,0,14,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05212","Copacabana",4,18.3246132075472,12.0217641509434,17.9965532075472,11.8985398113208,4515,0,0,0,14,2,0.118786347695602,0.164539556184606
"CO","Colombia","CO05","Antioquia","CO05234","Dabeiba",1,4.467,0.843,4.467,0.843,43,0,0,0,8,0,NA,NA
"CO","Colombia","CO05","Antioquia","CO05234","Dabeiba",4,7.286875,1.07825,7.286875,1.07825,80,0,0,0,8,0,0.631268188941124,0.279062870699881
"CO","Colombia","CO05","Antioquia","CO05237","Donmatias",1,7.43986666666667,3.63803333333333,7.43986666666667,3.63803333333333,422,0,0,0,7,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05237","Donmatias",4,8.5092,3.22924,8.5092,3.22924,399,0,0,0,7,1,0.143730174375885,-0.112366571682503
"CO","Colombia","CO05","Antioquia","CO05240","Ebejico",1,9.1872,5.664,9.1872,5.664,33,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05240","Ebejico",4,12.1693076923077,4.12061538461538,12.1693076923077,4.12061538461538,48,0,0,0,2,1,0.324593749162714,-0.272490221642764
"CO","Colombia","CO05","Antioquia","CO05250","El Bagre",1,6.57778260869565,4.12865217391304,6.57778260869565,4.12865217391304,309,0,1,0,11,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05250","El Bagre",4,5.4528,3.98235,5.4528,3.98235,533,0,1,0,11,1,-0.171027635849269,-0.0354358196695417
"CO","Colombia","CO05","Antioquia","CO05264","Entrerrios",1,8.009,4.88458333333333,8.009,4.88458333333333,117,2,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05264","Entrerrios",4,5.03776,3.3148,5.03776,3.3148,319,2,0,0,3,1,-0.370987638906231,-0.321375074639597
"CO","Colombia","CO05","Antioquia","CO05266","Envigado",1,25.4375432098765,15.5888641975309,24.7332362962963,14.892310617284,31866,5,0,3,37,4,NA,NA
"CO","Colombia","CO05","Antioquia","CO05266","Envigado",4,29.9735625,18.4276988636364,29.2239559090909,18.0451596590909,47585,5,0,3,37,4,0.18156619534125,0.211709863085167
"CO","Colombia","CO05","Antioquia","CO05282","Fredonia",1,6.45775757575758,1.90284848484848,6.45775757575758,1.90284848484848,190,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05282","Fredonia",4,9.31194871794872,2.53394871794872,9.31194871794872,2.53394871794872,208,0,0,0,0,1,0.441978675834128,0.331660790717389
"CO","Colombia","CO05","Antioquia","CO05284","Frontino",1,4.3251,0.8494,4.3251,0.8494,122,0,0,0,1,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05284","Frontino",4,5.01316666666667,0.564,5.01316666666667,0.564,38,0,0,0,1,2,0.159086880457485,-0.336001883682599
"CO","Colombia","CO05","Antioquia","CO05306","Giraldo",1,3.5735,3.95616666666667,3.5735,3.95616666666667,13,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05306","Giraldo",4,4.6975,6.81325,4.6975,6.81325,68,0,0,0,1,1,0.314537568210438,0.722184774824114
"CO","Colombia","CO05","Antioquia","CO05308","Girardota",1,12.7642,9.80852631578947,12.7642,9.80852631578947,1941,0,0,0,4,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05308","Girardota",4,15.9344803921569,12.7173725490196,15.4571533333333,12.4761198039216,3289,0,0,0,4,1,0.210977055619102,0.271966797279004
"CO","Colombia","CO05","Antioquia","CO05310","Gomez Plata",1,9.12833333333333,4.77422222222222,9.12833333333333,4.77422222222222,33,1,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05310","Gomez Plata",4,6.46328571428571,1.40714285714286,6.46328571428571,1.40714285714286,26,1,0,0,3,1,-0.291953363415843,-0.705262387956486
"CO","Colombia","CO05","Antioquia","CO05313","Granada",1,16.363375,6.776,16.363375,6.776,23,0,0,0,5,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05313","Granada",4,6.92583333333333,4.781,6.92583333333333,4.781,48,0,0,0,5,1,-0.576747869352543,-0.294421487603306
"CO","Colombia","CO05","Antioquia","CO05315","Guadalupe",1,9.53933333333333,6.967,9.53933333333333,6.967,11,0,0,0,3,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05315","Guadalupe",4,20.8836,1.384,20.8836,1.384,48,0,0,0,3,2,1.18920958837096,-0.801349217740778
"CO","Colombia","CO05","Antioquia","CO05318","Guarne",1,14.2933909465021,13.8198230452675,14.2816981069959,13.6119880658436,4115,1,0,0,6,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05318","Guarne",4,17.2200218181818,15.2225418181818,17.2127793454545,14.9021199272727,5922,1,0,0,6,2,0.205233384468677,0.0947790914294451
"CO","Colombia","CO05","Antioquia","CO05321","Guatape",1,4.74260975609756,2.66273170731707,4.74260975609756,2.66273170731707,646,0,0,0,3,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05321","Guatape",4,6.52373333333333,3.17356666666667,6.52373333333333,3.17356666666667,644,0,0,0,3,2,0.375557692670325,0.191846199880311
"CO","Colombia","CO05","Antioquia","CO05347","Heliconia",1,2.2145,0.675,2.2145,0.675,9,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05347","Heliconia",4,14.2316666666667,13.594,14.2316666666667,13.594,11,0,0,0,1,1,5.42658237374878,19.1392592592593
"CO","Colombia","CO05","Antioquia","CO05353","Hispania",1,9.216,6.223,9.216,6.223,33,0,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05353","Hispania",4,3.21233333333333,0.527666666666667,3.21233333333333,0.527666666666667,56,0,0,0,3,1,-0.651439525462963,-0.915207027692967
"CO","Colombia","CO05","Antioquia","CO05360","Itagui",1,24.0761230769231,6.20315384615385,24.0761230769231,6.20315384615385,22804,4,2,0,18,8,NA,NA
"CO","Colombia","CO05","Antioquia","CO05360","Itagui",4,27.2763623188406,5.78091304347826,27.2763623188406,5.78091304347826,30389,4,2,0,18,8,0.132921701375789,-0.0680687297377588
"CO","Colombia","CO05","Antioquia","CO05361","Ituango",1,5.42516666666667,1.562,5.42516666666667,1.562,142,0,0,0,16,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05361","Ituango",4,9.0895,7.06916666666667,9.0895,7.06916666666667,58,0,0,0,16,2,0.675432398390218,3.52571489543321
"CO","Colombia","CO05","Antioquia","CO05364","Jardin",1,5.02464285714286,3.54221428571429,5.02464285714286,3.54221428571429,215,0,1,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05364","Jardin",4,7.19273684210526,2.47563157894737,6.2493852631579,2.47563157894737,263,0,1,0,3,1,0.243747155934474,-0.301106206665259
"CO","Colombia","CO05","Antioquia","CO05368","Jerico",1,4.06163636363636,1.18372727272727,4.06163636363636,1.18372727272727,44,0,0,0,6,0,NA,NA
"CO","Colombia","CO05","Antioquia","CO05368","Jerico",4,8.734625,3.359625,8.734625,3.359625,50,0,0,0,6,0,1.15051871167017,1.83817487136165
"CO","Colombia","CO05","Antioquia","CO05376","La Ceja",1,15.9656571428571,10.1312952380952,15.3855203809524,9.8378940952381,2701,0,1,0,6,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05376","La Ceja",4,16.6522258064516,10.7096451612903,16.0115293548387,10.4605761290323,4465,0,1,0,6,1,0.0406881898295324,0.0632942403898782
"CO","Colombia","CO05","Antioquia","CO05380","La Estrella",1,19.0461803278689,5.70059016393443,19.0461803278689,5.70059016393443,6553,1,1,0,2,3,NA,NA
"CO","Colombia","CO05","Antioquia","CO05380","La Estrella",4,22.082203125,6.5121875,22.082203125,6.5121875,8918,1,1,0,2,3,0.159403237020116,0.142370756838521
"CO","Colombia","CO05","Antioquia","CO05390","La Pintada",1,7.5850625,3.9479375,7.5850625,3.9479375,102,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05390","La Pintada",4,8.34363636363636,3.22827272727273,8.34363636363636,3.22827272727273,136,0,0,0,2,1,0.100008914051317,-0.182288795789516
"CO","Colombia","CO05","Antioquia","CO05400","La Union",1,8.81482926829268,6.63717073170732,8.81482926829268,6.63717073170732,461,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05400","La Union",4,11.2525,10.5243636363636,11.2525,10.5243636363636,1158,0,0,0,2,1,0.276542024526297,0.585670169080673
"CO","Colombia","CO05","Antioquia","CO05411","Liborina",1,11.6464166666667,9.12225,11.6464166666667,9.12225,113,0,0,1,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05411","Liborina",4,6.29818518518519,5.00759259259259,6.29818518518519,5.00759259259259,228,0,0,1,2,1,-0.459216910621849,-0.451057294791023
"CO","Colombia","CO05","Antioquia","CO05425","Maceo",1,4.22233333333333,2.86641666666667,4.22233333333333,2.86641666666667,104,0,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05425","Maceo",4,6.40533333333333,2.11822222222222,6.40533333333333,2.11822222222222,121,0,0,0,3,1,0.517012710191837,-0.261020825459585
"CO","Colombia","CO05","Antioquia","CO05440","Marinilla",1,10.5285546218487,5.49484033613445,9.74808672268908,5.49484033613445,2571,0,0,0,5,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05440","Marinilla",4,8.870856,5.52736,8.85433856,5.52736,3231,0,0,0,5,1,-0.0916844697953744,0.0059182181603521
"CO","Colombia","CO05","Antioquia","CO05467","Montebello",1,3.7225,5.6295,3.7225,5.6295,18,0,0,0,2,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05467","Montebello",4,16.112,2.455,16.112,2.455,8,0,0,0,2,2,3.32827400940228,-0.563904432009948
"CO","Colombia","CO05","Antioquia","CO05480","Mutata",1,10.1232857142857,12.722,10.1232857142857,12.722,120,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05480","Mutata",4,8.354,13.1308571428571,8.354,13.1308571428571,48,0,0,0,2,1,-0.174773859418879,0.0321378040290161
"CO","Colombia","CO05","Antioquia","CO05483","Narino",1,4.997,14.2361111111111,4.997,14.2361111111111,177,0,0,0,49,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05483","Narino",4,5.48928571428571,10.54,5.48928571428571,10.54,181,0,0,0,49,1,0.098516252608708,-0.259629268292683
"CO","Colombia","CO05","Antioquia","CO05490","Necocli",1,7.676625,1.036,7.676625,1.036,53,0,0,0,19,3,NA,NA
"CO","Colombia","CO05","Antioquia","CO05490","Necocli",4,6.91866666666667,1.0625,6.91866666666667,1.0625,124,0,0,0,19,3,-0.0987358811109482,0.0255791505791505
"CO","Colombia","CO05","Antioquia","CO05495","Nechi",1,2.8925,0.63075,2.8925,0.63075,39,0,0,0,16,3,NA,NA
"CO","Colombia","CO05","Antioquia","CO05495","Nechi",4,5.0972,0.9538,5.0972,0.9538,55,0,0,0,16,3,0.762212618841832,0.512168053904083
"CO","Colombia","CO05","Antioquia","CO05501","Olaya",1,12.192,1.98475,12.192,1.98475,13,0,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05501","Olaya",4,11.7444,6.455,11.7444,6.455,9,0,0,0,3,1,-0.0367125984251968,2.25229877818365
"CO","Colombia","CO05","Antioquia","CO05541","Penol",1,5.96073684210526,3.69161403508772,5.96073684210526,3.69161403508772,695,0,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05541","Penol",4,5.74853521126761,4.1847323943662,5.74853521126761,4.1847323943662,1186,0,0,0,3,1,-0.0355998992169416,0.133577983665554
"CO","Colombia","CO05","Antioquia","CO05543","Peque",4,21.744,20.834,21.744,20.834,13,0,1,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05576","Pueblorrico",1,8.0734,1.0008,8.0734,1.0008,7,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05576","Pueblorrico",4,5.3654,4.9894,5.3654,4.9894,23,0,0,0,0,1,-0.335422498575569,3.98541167066347
"CO","Colombia","CO05","Antioquia","CO05579","Puerto Berrio",1,5.24042857142857,2.91490476190476,5.24042857142857,2.91490476190476,493,2,0,1,9,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05579","Puerto Berrio",4,8.26089473684211,10.3157894736842,8.26089473684211,8.62485368421053,822,2,0,1,9,1,0.576377699694538,1.95888009684905
"CO","Colombia","CO05","Antioquia","CO05585","Puerto Nare",1,9.96827272727273,4.76181818181818,9.96827272727273,4.76181818181818,66,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05585","Puerto Nare",4,9.472,8.17122222222222,9.472,8.17122222222222,128,0,0,0,0,1,-0.0497852276769023,0.715987866446057
"CO","Colombia","CO05","Antioquia","CO05591","Puerto Triunfo",1,7.37866666666667,4.70316666666667,7.37866666666667,4.70316666666667,110,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05591","Puerto Triunfo",4,5.11247368421053,1.17331578947368,5.11247368421053,1.17331578947368,148,0,0,0,0,1,-0.307127708139159,-0.750526427696158
"CO","Colombia","CO05","Antioquia","CO05604","Remedios",1,9.38414634146342,7.33387804878049,9.38414634146342,7.33387804878049,746,1,0,0,4,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05604","Remedios",4,7.25089189189189,8.84462162162162,7.25089189189189,8.82378972972973,598,1,0,0,4,1,-0.227325360448168,0.203154684471061
"CO","Colombia","CO05","Antioquia","CO05607","Retiro",1,16.7765941176471,15.2654,16.7128056470588,15.2119437647059,2461,0,0,0,5,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05607","Retiro",4,26.9921243243243,21.1316486486486,24.2821465945946,20.300132,4862,0,0,0,5,1,0.452906657768013,0.334486395295486
"CO","Colombia","CO05","Antioquia","CO05615","Rionegro",1,17.4320827740492,13.4181431767338,16.7711414765101,13.049695212528,10335,0,1,2,25,5,NA,NA
"CO","Colombia","CO05","Antioquia","CO05615","Rionegro",4,21.3796465696466,16.6222910602911,20.5980551351351,16.2912041580042,15820,0,1,2,25,5,0.228184447909232,0.248397291483427
"CO","Colombia","CO05","Antioquia","CO05628","Sabanalarga",1,2.9952,1.5594,2.9952,1.5594,105,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05628","Sabanalarga",4,6.947125,3.821125,6.947125,3.821125,46,0,0,0,0,1,1.31941940438034,1.45038155700911
"CO","Colombia","CO05","Antioquia","CO05631","Sabaneta",1,24.1691538461538,6.33792307692308,24.1691538461538,6.33792307692308,13866,0,1,2,4,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05631","Sabaneta",4,26.743,6.47441860465116,26.743,6.47441860465116,18870,0,1,2,4,2,0.106493018755629,0.0215363181394672
"CO","Colombia","CO05","Antioquia","CO05642","Salgar",1,12.0131538461538,2.15853846153846,10.0292553846154,2.15853846153846,104,1,1,0,5,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05642","Salgar",4,4.6710625,4.049375,4.6710625,4.049375,551,1,1,0,5,1,-0.534256301104339,0.875980007840063
"CO","Colombia","CO05","Antioquia","CO05647","San Andres de Cuerquia",1,13.8655,3.933,13.8655,3.933,7,0,0,0,28,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05647","San Andres de Cuerquia",4,7.6225,5.981,7.6225,5.981,12,0,0,0,28,2,-0.450254228120154,0.520722095092804
"CO","Colombia","CO05","Antioquia","CO05649","San Carlos",1,5.9986,2.56466666666667,5.9986,2.56466666666667,147,0,0,0,22,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05649","San Carlos",4,6.87732142857143,4.05475,6.87732142857143,4.05475,195,0,0,0,22,1,0.146487751904016,0.581004678970627
"CO","Colombia","CO05","Antioquia","CO05652","San Francisco",1,3.05475,2.81475,3.05475,2.81475,22,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05652","San Francisco",4,3.72923076923077,3.15461538461538,3.72923076923077,3.15461538461538,59,0,0,0,1,1,0.220797371055166,0.120744430096948
"CO","Colombia","CO05","Antioquia","CO05656","San Jeronimo",1,7.32424242424242,2.83372727272727,7.32424242424242,2.83372727272727,273,0,0,0,2,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05656","San Jeronimo",4,6.71682857142857,1.95585714285714,6.71682857142857,1.95585714285714,863,0,0,0,2,1,-0.0829319699745847,-0.309793443539554
"CO","Colombia","CO05","Antioquia","CO05658","San Jose de la Montana",1,9.88216666666667,1.10633333333333,9.88216666666667,1.10633333333333,26,0,0,0,4,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05658","San Jose de la Montana",4,10.001,0.5494,10.001,0.5494,12,0,0,0,4,1,0.0120250282495404,-0.503404639951793
"CO","Colombia","CO05","Antioquia","CO05659","San Juan de Uraba",1,3.23433333333333,0.614333333333333,3.23433333333333,0.614333333333333,16,0,0,0,21,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05659","San Juan de Uraba",4,12.3012,7.9264,12.3012,7.9264,26,0,0,0,21,1,2.80331856126971,11.9024416711883
"CO","Colombia","CO05","Antioquia","CO05660","San Luis",1,4.0222,0.7402,4.0222,0.7402,50,0,0,0,6,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05660","San Luis",4,7.793375,2.542375,7.793375,2.542375,281,0,0,0,6,2,0.937590124807319,2.43471359092137
"CO","Colombia","CO05","Antioquia","CO05664","San Pedro de los Milagros",1,5.73044736842105,1.48094736842105,5.73044736842105,1.48094736842105,368,0,0,0,1,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05664","San Pedro de los Milagros",4,6.16238636363636,1.73484090909091,6.16238636363636,1.73484090909091,600,0,0,0,1,2,0.0753761386232443,0.171439948565189
"CO","Colombia","CO05","Antioquia","CO05665","San Pedro de Uraba",1,3.892,1.35271428571429,3.892,1.35271428571429,39,1,0,0,36,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05665","San Pedro de Uraba",4,8.11557142857143,0.870142857142857,8.11557142857143,0.870142857142857,79,1,0,0,36,1,1.08519307003377,-0.356743056288943
"CO","Colombia","CO05","Antioquia","CO05667","San Rafael",1,5.6058,4.22366666666667,5.6058,4.22366666666667,209,0,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05667","San Rafael",4,4.26148387096774,2.81916129032258,4.26148387096774,2.81916129032258,305,0,0,0,0,1,-0.239808078959695,-0.332532249154152
"CO","Colombia","CO05","Antioquia","CO05670","San Roque",1,9.10872222222222,3.01444444444444,9.10872222222222,3.01444444444444,86,0,0,0,4,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05670","San Roque",4,6.759375,3.16191666666667,6.759375,3.16191666666667,157,0,0,0,4,1,-0.257922809029197,0.0489218577220789
"CO","Colombia","CO05","Antioquia","CO05674","San Vicente Ferrer",1,6.27769696969697,5.19709090909091,6.27769696969697,5.19709090909091,334,0,0,0,1,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05674","San Vicente Ferrer",4,8.06107865168539,6.66420224719101,8.06107865168539,6.66420224719101,615,0,0,0,1,1,0.28408215474512,0.282294722906191
"CO","Colombia","CO05","Antioquia","CO05679","Santa Barbara",1,5.80861111111111,2.0345,5.80861111111111,2.0345,122,0,0,0,2,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05679","Santa Barbara",4,9.15557894736842,2.33205263157895,9.15557894736842,2.33205263157895,113,0,0,0,2,2,0.57620793890901,0.146253443882501
"CO","Colombia","CO05","Antioquia","CO05686","Santa Rosa de Osos",1,8.59162162162162,3.44218918918919,8.59162162162162,3.44218918918919,438,1,0,1,19,5,NA,NA
"CO","Colombia","CO05","Antioquia","CO05686","Santa Rosa de Osos",4,7.41224489795918,3.64581632653061,7.41224489795918,3.64581632653061,639,1,0,1,19,5,-0.137270561437951,0.0591562886726129
"CO","Colombia","CO05","Antioquia","CO05690","Santo Domingo",1,8.19881818181818,5.32245454545455,8.19881818181818,5.32245454545455,59,1,0,0,0,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05690","Santo Domingo",4,7.85973333333333,3.80593333333333,7.85973333333333,3.80593333333333,129,1,0,0,0,1,-0.0413577714452562,-0.284928917507871
"CO","Colombia","CO05","Antioquia","CO05697","El Santuario",1,4.99815384615385,2.723,4.99815384615385,2.723,488,0,0,0,8,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05697","El Santuario",4,4.62726086956522,2.57139130434783,4.62726086956522,2.57139130434783,875,0,0,0,8,1,-0.0742059944541394,-0.0556770825017163
"CO","Colombia","CO05","Antioquia","CO05736","Segovia",1,9.86767857142857,9.869,9.86767857142857,9.869,864,0,0,0,0,0,NA,NA
"CO","Colombia","CO05","Antioquia","CO05736","Segovia",4,7.68974074074074,7.66688888888889,7.68974074074074,7.63834148148148,695,0,0,0,0,0,-0.220714306300365,-0.226026802970769
"CO","Colombia","CO05","Antioquia","CO05756","Sonson",1,8.90896428571429,3.61314285714286,8.90896428571429,3.61314285714286,274,0,0,0,7,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05756","Sonson",4,5.66074193548387,3.10835483870968,5.66074193548387,3.10835483870968,337,0,0,0,7,1,-0.364601568269727,-0.139708845841857
"CO","Colombia","CO05","Antioquia","CO05761","Sopetran",1,7.42126666666667,2.9298,7.42126666666667,2.9298,92,0,0,0,2,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05761","Sopetran",4,7.78068181818182,1.05145454545455,7.78068181818182,1.05145454545455,123,0,0,0,2,2,0.0484304321160562,-0.641117296247339
"CO","Colombia","CO05","Antioquia","CO05789","Tamesis",1,5.73409523809524,1.71557142857143,5.73409523809524,1.71557142857143,149,0,0,0,3,1,NA,NA
"CO","Colombia","CO05","Antioquia","CO05789","Tamesis",4,6.73142424242424,1.68175757575758,6.73142424242424,1.68175757575758,219,0,0,0,3,1,0.173929619742468,-0.0197099650009966
"CO","Colombia","CO05","Antioquia","CO05790","Taraza",1,5.4665,7.1105,5.4665,7.0437775,50,0,0,0,10,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05790","Taraza",4,5.122625,0.904875,5.122625,0.904875,55,0,0,0,10,2,-0.0629058812768681,-0.871535550349227
"CO","Colombia","CO05","Antioquia","CO05792","Tarso",1,7.340125,3.531875,7.340125,3.531875,83,1,0,0,0,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05792","Tarso",4,9.41688888888889,1.81833333333333,9.41688888888889,1.81833333333333,53,1,0,0,0,2,0.282933041179665,-0.48516486757506
"CO","Colombia","CO05","Antioquia","CO05809","Titiribi",1,11.935,1.0749,11.935,1.0749,37,0,0,0,0,2,NA,NA
"CO","Colombia","CO05","Antioquia","CO05809","Titiribi",4,5.7742,2.4558,5.7742,2.4558,73,0,0,0,0,2,-0.516196062002514,1.28467764443204
"CO","Colombia","CO05","Antioquia","CO05819","Toledo",1,1.289,0.858666666666667,1.289,0.858666666666667,29,0,0,0,2,1,NA,NA
